,fen,original,mirror,difference
0,4rnk1/pp3p2/2pb1q1p/3p1Pp1/3P2b1/3BR1N1/PPQN1KPP/5R2 b - - 0 19,0.0286332076067293,0.8072648996639143,0.7786316920571851
1,r1b2rk1/pp2qpp1/7p/3np3/3N4/4P3/PP3PPP/1BRQ1RK1 w - - 0 17,0.6667815445525404,0.068502896251096,0.5982786483014444
2,1k1r4/ppp3p1/2n2q1r/8/2P3Q1/1P4N1/P3RPP1/4R1K1 b - - 4 32,-0.068502896251096,0.525674444957214,0.59417734120831
3,3nk3/3r4/p2B3p/1p1QpPq1/4Pbr1/2P5/PPB1R3/4KR2 w - - 13 36,0.3705324095594081,-0.1732844219139279,0.543816831473336
4,6rk/ppR4p/3p3q/1B2pQ2/1P3Pn1/8/P4P1P/5K2 b - - 4 30,0.5559555267718723,0.0571523094832977,0.49880321728857463
5,2rq1rk1/1b3pp1/p1n1p2p/2Rn4/Pp1P4/3BBN2/1P3PPP/3QR1K1 b - - 0 18,0.0571523094832977,0.5148396207365966,0.4576873112532989
6,3qr3/pp4kp/2b1PR2/2p3P1/3rp3/PP2R2P/1B6/5Q1K b - - 0 33,-0.129984405165135,-0.5766498017241024,0.4466653965589674
7,1b3rk1/1pp2ppp/2npr3/pN6/2PP1Nqn/PP1Q2P1/3R1P1P/2BR3K b - - 18 23,-0.3784981876064963,0.0514630250014029,0.4299612126078992
8,r2r3k/pQ3p2/4pNpp/2p1P3/8/2bq4/PP5P/K4RR1 w - - 2 30,-0.4544531209358272,-0.0457655824248863,0.40868753851094086
9,6k1/1n3ppp/pN1pr3/2pR4/2P5/1P2PqP1/P1Q2P1K/5R2 w - - 1 28,-0.1785928104923478,0.2150200719439048,0.3936128824362526
10,8/ppb3rk/4q2p/2P2b2/1PPR3Q/P3pB1P/8/4B2K w - - 0 46,-0.0798104163124178,-0.4511421980658324,0.3713317817534146
11,1R6/1p1q2pk/p1p3n1/7p/7P/P1B2PP1/1P2Q1K1/3r4 b - - 1 45,0.0514630250014029,-0.3110609165913118,0.3625239415927147
12,3r4/6Rp/pp3k2/2b1nN2/8/5R2/PB1r1P1P/5K2 w - - 3 28,0.0741624665531833,-0.283583844009793,0.3577463105629763
13,r1b4r/pk1nq3/2pp3p/Q7/2BPP1pP/6R1/PPP3P1/2KR4 w - - 1 24,0.189133758730185,0.5462181632974618,0.35708440456727675
14,r1b1rn1k/2q4p/pp3p1B/4pB2/Pb5Q/4R3/2P3PP/5R1K b - - 3 28,0.1572143245837602,0.509275128389466,0.3520608038057058
15,r7/1p1bk1pp/4pp2/pP6/PbrBN3/4PP2/6PP/1R3RK1 w - - 0 23,-0.0966761937524993,-0.4478018936336012,0.35112569988110187
16,4rqk1/pb3r1p/4pb2/1p1nB1p1/2pPQ1P1/2P4R/PPB2N1P/4R1K1 w - - 7 32,0.3902017078923153,0.7307207518942483,0.34051904400193306
17,k2r1q2/pp4R1/2bp1N2/n1p1p1Q1/6B1/2PP4/1P3P2/2K5 w - - 15 38,0.3705324095594081,0.7036126977147167,0.3330802881553086
18,1k1q4/p2r2p1/1p2Qp1p/8/2P2P1P/2B3P1/PPK1Rb2/8 b - - 5 28,-0.5335503341439289,-0.8574112592580587,0.3238609251141298
19,1r5k/6bp/8/p1pB4/2PnR3/2BQKP2/1r3P2/q3R3 b - - 1 36,-0.0798104163124178,0.2401959741153234,0.3200063904277412
20,5rk1/p1q2pp1/1pb2n2/2pp4/3P1b1Q/2Pr1P2/PP1N3P/R1B3RK w - - 0 21,-0.1189515985635919,0.194365263517568,0.3133168620811599
21,4Rnk1/1p3qpp/p2b2r1/3p1p2/3B1P1r/2P2QP1/PPB3K1/4R3 w - - 0 34,0.8453638926829596,0.5335503341439289,0.3118135585390307
22,2k2r2/pp2npq1/2p4p/4bb1P/4N3/1B4N1/PPP2QK1/R1Br3R w - - 3 24,-0.2352199886367522,-0.5283231957035491,0.29310320706679693
23,r1b1rk2/2p2ppQ/ppp5/4P3/1b3P2/2q5/P1B3PP/2B2RK1 w - - 1 20,-0.2251785042506313,-0.5175847544842258,0.2924062502335945
24,2q3k1/r4ppp/pn2p3/R2nP3/2pPB3/1p3Q2/1P3PPP/3R2K1 w - - 2 28,0.6667815445525404,0.3784981876064963,0.28828335694604407
25,4rr2/2pkn3/3p1q2/1P4p1/3PQ2p/4NN2/1PP3PP/4R2K w - - 12 37,0.3110609165913118,0.0286332076067293,0.28242770898458247
26,4rr2/2pkn3/3p1q2/1P4p1/3PQ2p/4NN2/1PP3PP/4R2K w - - 4 33,0.3110609165913118,0.0343497770265503,0.2767111395647615
27,6qk/2rnpR1p/p1n3p1/1p1Qb1P1/8/4B2P/PPP5/5RK1 w - - 7 29,-0.0854459048889734,0.189133758730185,0.2745796636191584
28,4rr2/2pkn3/3p1q2/1P4p1/3PQ2p/4NN2/1PP3PP/4R2K w - - 8 35,0.3065636706988887,0.0343497770265503,0.2722138936723384
29,r3r1k1/pb3ppp/4qn2/2p1nN2/3pP3/1P1B4/P2BQPPP/2R1R1K1 w - - 5 22,0.2201137169180837,0.4859938696396713,0.2658801527215876
30,r1b2rk1/2p2ppp/p2b4/1p6/3P2nq/1BP2Q1P/PP3PP1/RNB1R1K1 b - - 0 15,0.1732844219139279,-0.0854459048889734,0.2587303268029013
31,r1b2rk1/2p2ppp/p2b4/1p6/3P2nq/1BP2Q1P/PP3PP1/RNB1R1K1 b - - 2 15,0.1785928104923478,-0.0798104163124178,0.2584032268047656
32,6k1/pp4p1/5b1p/1q1p3Q/2rP4/P7/P2R2PP/K6R w - - 4 24,-0.2549410248700909,0.0,0.2549410248700909
33,r5k1/pp3p2/2b3r1/5R2/2q5/3p2P1/PQ3RB1/6K1 w - - 1 28,-0.1625945950218675,-0.4127385783396954,0.25014398331782794
34,r4rk1/pp4pp/5b2/3qpp2/8/2PnB2Q/PP2NPPP/R2R2K1 b - - 3 19,0.4642117237593509,0.2150200719439048,0.24919165181544609
35,r4rk1/3b1ppp/p2b4/1pp1n3/3NP2q/1BP4P/PP1Q2P1/RNB1R1K1 w - - 0 18,0.3542051981882807,0.1078468485751416,0.24635834961313913
36,r1b1rk2/3n2b1/p2q1np1/1ppN4/2B5/4B3/PP2Q1PP/R4RK1 w - - 0 23,-0.3978419957234422,-0.1572143245837602,0.240627671139682
37,r2q2r1/pp2kpQ1/2pbb2p/2p1p3/4PN2/1PN5/P1P2PPP/3R1RK1 w - - 3 17,0.8911000120913227,0.6593331383423174,0.2317668737490053
38,r3r1k1/ppp3p1/2n1pq2/6NQ/5b2/1P2R3/P1PP1PPP/5RK1 w - - 7 20,0.4511421980658324,0.2201137169180837,0.23102848114774868
39,7r/1qp2pp1/1k1p4/1pb2Q1p/5P2/7P/r1P3PK/1RBR4 w - - 0 25,0.1078468485751416,-0.1189515985635919,0.22679844713873348
40,r4rk1/pp3pp1/2nbb3/3N3n/4PP1q/1N5P/PP1B2B1/R2Q1RK1 b - - 0 17,-0.1679514918776597,0.0571523094832977,0.2251038013609574
41,6rr/p5pk/3BQn1p/7q/8/6R1/P4PPP/2R3K1 b - - 2 32,-0.129984405165135,-0.3500405449559876,0.2200561397908526
42,6k1/1p1n1pp1/1ppprr1p/5P2/1PP1P2q/P2P1BNb/5Q1P/R1B3K1 w - - 1 31,0.1244773626602681,0.3373469856532258,0.2128696229929577
43,r5k1/3n3p/4q1p1/2Q1p3/2p2rP1/p1P2P1P/P2N4/1K1R3R w - - 1 33,-0.2401959741153234,-0.4444319991099701,0.20423602499464671
44,r2k4/1pp2npp/p2p4/1P3n2/8/4q3/1Q1R2PP/3R3K w - - 0 34,-0.5283231957035491,-0.3243536628070658,0.20396953289648334
45,rn1qr1k1/1p2npb1/2p3p1/8/1pPN4/7Q/PB1P1PP1/2KR1B1R b - - 0 16,-0.1572143245837602,0.0457655824248863,0.2029799070086465
46,3r2k1/1pn2ppp/1pp1P3/5Pqb/1P1NQ3/r5P1/5RBP/4R1K1 w - - 1 25,0.6153815476837424,0.8169072344488785,0.20152568676513605
47,1k1r4/ppp3p1/2n4r/5Q2/2P4q/1P4N1/P3RPP1/4R1K1 w - - 1 31,0.3416114674830253,0.5412184954981362,0.19960702801511088
48,r4rk1/p7/2ppbq1p/4p3/4Q3/2P2N1p/PP3PPP/R4RK1 w - - 0 18,-0.4642117237593509,-0.2646157703467933,0.1995959534125576
49,2b1r1k1/p2nq1pp/1r3p2/1p6/2p1PP2/1PR2B2/P2N1QPP/5RK1 b - - 0 21,-0.2549410248700909,-0.0571523094832977,0.1977887153867932
50,r2qr1k1/p6p/b3P1p1/2p1b3/P1p3QN/2N3P1/1P4BP/R6K b - - 1 23,0.1354720102548152,0.3330491888786215,0.1975771786238063
51,r1b2rk1/2p2ppp/p2b4/1p6/3P3q/1BP2Q1P/PP3nP1/RNB1R1K1 w - - 2 16,0.1022693725795977,0.2974701352821984,0.1952007627026007
52,2r4k/2r4p/1p1p1ppn/1P5q/Q2RP3/1B4BP/P4PP1/6K1 b - - 6 32,0.0457655824248863,0.2401959741153234,0.1944303916904371
53,6rk/4qp2/4bR1P/3pP3/p2P4/1pPQ4/1P5r/1B2KR2 b - - 7 48,-0.6887708956760428,-0.4978428275267229,0.1909280681493199
54,r4nk1/7p/4q1p1/2Q1p3/2p2rP1/p1P2P1P/P2N4/1K1R3R b - - 4 34,0.4444319991099701,0.2549410248700909,0.1894909742398792
55,r4rk1/4qppp/2b5/3p2P1/ppNQP3/3P3P/PP6/2KR3R w - - 0 28,-0.5309484170954251,-0.3416114674830253,0.18933694961239977
56,3r2k1/6p1/4q1Pp/p1Rb4/4p3/2p5/B3QPP1/6K1 w - - 6 41,0.4737136295350062,0.662347652481293,0.18863402294628684
57,r3qr2/1p1Rp1kp/p3Qbp1/8/P7/5N2/1P3PPP/2R3K1 w - - 3 22,0.5606966707320459,0.3745317122352019,0.186164958496844
58,r3k2r/2pq3p/p3bp2/P1pp2B1/3b4/2N3Q1/5PPP/2R2RK1 w kq - 0 21,-0.3500405449559876,-0.5361291709629962,0.1860886260070086
59,r5nk/ppq1bR1p/2p1b3/2p1r3/2P1N1PP/2N5/PPQ1B3/5RK1 b - - 0 22,-0.6227693196379667,-0.8088503115535378,0.18608099191557115
60,rn1qr1k1/1p2npb1/2p3p1/8/1pPp4/7Q/PBNP1PP1/2KR1B1R w - - 0 16,0.259794102595233,0.0741624665531833,0.18563163604204969
61,rq2r3/4bpk1/2b1p1p1/1p1pP3/pP1R1PQP/P1P5/2B4K/1N2R3 w - - 1 37,0.3065636706988887,0.1244773626602681,0.18208630803862058
62,4r2r/pk4pp/2bB4/Q1R5/3K4/3P2P1/PPP2p1P/4qR2 b - - 8 36,0.0457655824248863,-0.1354720102548152,0.1812375926797015
63,6k1/pR1Q2p1/7p/4rp2/8/1Pn3qP/2P3P1/3R3K w - - 0 34,0.889630963673687,0.7094235201173644,0.18020744355632257
64,r5k1/1pR3p1/p1np1pP1/3q1Pn1/P5P1/4pP1R/1P4K1/7Q b - - 0 34,-0.0114597024147588,0.1679514918776597,0.1794111942924185
65,3rr2k/1p1B2pp/p3P3/1Pq5/3p1QP1/1b5P/1B5K/5R2 w - - 1 40,0.6096755712525083,0.4306524539120807,0.17902311734042758
66,5r1k/2R4p/3n1qpb/1PB5/3p4/1Q3B2/2Pr2PP/5RK1 b - - 4 33,-0.2741639421760361,-0.0966761937524993,0.17748774842353682
67,r4rk1/pp3pp1/2nbb3/3N3n/4P2q/1N5P/PP1B1PB1/R2Q1RK1 w - - 1 17,0.1995701172958303,0.0229120652336693,0.176658052062161
68,4r2r/pk4pp/2bB4/Q1R5/3K4/3P2P1/PPP2p1P/4qR2 b - - 4 34,0.0514630250014029,-0.1244773626602681,0.175940387661671
69,r3r1k1/1bp2p2/1pq3pp/1B2Rp2/3P1P2/2P5/P1Q3PP/4R1K1 b - - 5 22,0.405353888328708,0.2302140498796711,0.1751398384490369
70,5rk1/ppn3p1/2p2r2/2qp1P1p/P5P1/1P1QR2P/1NP5/5RK1 b - - 0 24,0.3373469856532258,0.1625945950218675,0.1747523906313583
71,3rr2k/2q1b1pp/p4p2/1p1B1R2/8/2P4P/PP2Q1P1/5R1K w - - 4 27,-0.0229120652336693,0.1518112921932187,0.174723357426888
72,r2rb1k1/1p2bppp/pn2pn2/q3N1B1/P2P4/2NBQ3/1P3PPP/R2R2K1 b - - 8 16,0.259794102595233,0.0854459048889734,0.1743481977062596
73,rnb2r2/pp2Qpkp/2pP4/7q/2BP1Bp1/2P5/PP4P1/RN4K1 b - - 4 17,-0.5230019390164954,-0.3500405449559876,0.1729613940605078
74,r5k1/pb2qpp1/1p1rpn1p/2pPN3/2P5/8/PPQ2PPP/1B1RR1K1 b - - 2 20,0.0171872592270915,0.189133758730185,0.17194649950309351
75,r1b1k2r/pp2n1bp/2p5/5pN1/P1BP1B1q/N3Q3/1PP3P1/R5Kn b kq - 1 18,0.4478018936336012,0.6191063392366816,0.1713044456030804
76,1r2qrk1/p1p3pp/2p5/3pRb2/5P2/PPN3Pn/1BP3QP/3R3K b - - 0 24,0.4544531209358272,0.6245780354498127,0.17012491451398554
77,r2qr1k1/p4ppp/2pbbn2/3p1PQ1/8/2N1B3/PPP1B1PP/3R1RK1 b - - 0 16,0.7421707932264028,0.5721910848457791,0.1699797083806237
78,2rr1n1k/1b3qbp/p4Np1/4p1P1/4P2N/4BP1Q/1P5R/6RK w - - 12 37,0.5676537285098876,0.3978419957234422,0.1698117327864454
79,1r3bk1/1b2q1p1/p2p4/2pP1p1P/2N2P1n/1PB4P/2B4K/3Q1R2 b - - 3 33,-0.259794102595233,-0.0910681030713158,0.1687259995239172
80,1r4k1/2p2ppp/5q2/2P5/p2R4/1rP2P2/4NQPP/K6R w - - 3 25,-0.3978419957234422,-0.5653550518816649,0.1675130561582227
81,r2q1r1k/1ppbb1pp/3p1n2/p1nP4/2P1p1P1/2N4P/PPBBQ2N/4RRK1 w - - 2 19,0.5412184954981362,0.3745317122352019,0.1666867832629343
82,3k1r2/1pp4R/p3pr2/3b4/6p1/P2B2q1/1P2Q1P1/1KR5 w - - 2 29,-0.5853377123575758,-0.4199973537616296,0.1653403585959462
83,5rk1/r2qbpnp/np1p2pB/1N1Qp3/1PP1P1P1/5N1P/5P2/1R3KR1 b - - 3 24,-0.3373469856532258,-0.1732844219139279,0.1640625637392979
84,r7/ppp2pkp/2qp1np1/4rP2/4P2Q/1P4N1/P1P3PP/3R1RK1 b - - 9 25,0.1732844219139279,0.3373469856532258,0.1640625637392979
85,3r4/5pkp/p3pnp1/3P4/2PQ4/3B2P1/3q1P1P/1R4K1 w - - 3 33,0.2150200719439048,0.3784981876064963,0.1634781156625915
86,r1bn1rk1/ppq2pp1/2P3Qp/6N1/2B2p2/P1N5/1PPb2PP/4RR1K b - - 0 21,0.3199559705355809,0.1572143245837602,0.1627416459518207
87,3r2k1/p5pp/3P1p2/q3n3/2P1Q3/4P1B1/P1r3PP/3R1BK1 b - - 6 35,-0.5721910848457791,-0.7336699645383301,0.16147887969255104
88,2r2rk1/5n1p/p3q1p1/3pPp2/2pP1R2/4PQ1P/P1B3P1/5RK1 w - - 2 31,0.6038229771537305,0.7641227056980975,0.16029972854436703
89,2r4r/pp2qpk1/4p1pP/3pNn1n/3P2N1/2P2P1P/PP1Q2R1/4R1K1 b - - 0 31,0.146386127634144,0.3065636706988887,0.1601775430647447
90,r3brk1/1p4bp/1qn5/p1p2B2/3p2N1/1P2P3/PB2Q1PP/1R3RK1 b - - 0 24,-0.1134078447295413,0.0457655824248863,0.1591734271544276
91,2kr3r/pp2bppp/B1n1bn2/3p4/NR2Pq2/2R5/PBQ2PPP/2K5 w - - 2 20,-0.7794564220397051,-0.9384919799057512,0.15903555786604606
92,r5k1/1p1q1ppp/p7/2Pnr1N1/4P3/2b2P1b/P1B2KpP/1RBQ2R1 b - - 1 22,0.3020333792059105,0.4609876690754385,0.15895428986952798
93,1r3q1k/pp1b1r2/4pnB1/2bp4/7Q/2N1P3/PPP2P1P/R3K1R1 b Q - 6 19,-0.2352199886367522,-0.3940379717592684,0.15881798312251622
94,8/p2bR3/5qpk/1p1B4/5rn1/2P3N1/PP3P1p/4Q2K w - - 4 46,-0.259794102595233,-0.1022693725795977,0.1575247300156353
95,5R1R/p2b2r1/3k2p1/1p1p2q1/2pP2P1/3nP3/PP2QP2/1K6 w - - 1 31,0.0,-0.1572143245837602,0.1572143245837602
96,5rk1/pp1b2qp/2p3p1/2PP4/1PQN2n1/3B4/PB4Pb/4rR1K w - - 0 26,-0.7501839784367689,-0.9071781295453724,0.15699415110860349
97,3r3k/6pp/1b3p2/2q2P1Q/B6P/5NB1/P2pr1P1/3R3K b - - 0 41,0.3330491888786215,0.1785928104923478,0.1544563783862737
98,r2qr1k1/pb1n1p1p/1pp2bpB/4p3/2PPQ2P/5N2/PPB2PP1/R3R1K1 w - - 0 16,0.3500405449559876,0.5036101424965264,0.15356959754053878
99,r4rk1/pp1q2pp/2pb2n1/3p1p2/3P1P2/2PB2PP/PPQBR1K1/R7 b - - 1 19,-0.315525038113223,-0.1625945950218675,0.15293044309135553
100,rq2r1k1/4bp2/2b1p1p1/1p1pP3/pP1R1PQP/P1P5/2B4K/1N2R3 b - - 0 36,-0.2646157703467933,-0.1134078447295413,0.151207925617252
101,4r1k1/5ppp/3p4/3pq1P1/1p3n1P/3n1RQ1/R6K/6N1 w - - 0 45,0.5007393909256361,0.3500405449559876,0.15069884596964855
102,2r4k/4bq1p/pp1p1r2/2pP2p1/2P1PNR1/5P2/PP1Q3P/6RK w - - 0 29,0.7204426683260746,0.5699323379482024,0.1505103303778722
103,4r3/2p2Rrk/2q1p1p1/3pP1Pp/p4R2/2P2Q2/5P1P/6K1 b - - 1 36,-0.5361291709629962,-0.3863330715574087,0.14979609940558747
104,r1b1rnk1/1p3ppp/p4n2/q2pN3/Pb1P1P2/2NB1Q2/1P1B2PP/R3R1K1 w - - 5 16,0.3784981876064963,0.2302140498796711,0.1482841377268252
105,3kr3/2p3Qp/b1p5/p1bp1P2/1q2p3/2N5/PPP2PPP/3RK2R w K - 1 19,-0.3416114674830253,-0.194365263517568,0.1472462039654573
106,r2r2k1/pb3p1p/1p3qp1/2pp4/2P1RN2/5R2/PPQ2PPP/6K1 w - - 0 23,0.129984405165135,-0.0171872592270915,0.14717166439222648
107,r3q1k1/1pbbrpp1/4nn1p/ppPpN3/P2P1P2/2NQ3P/2B3P1/R1B1R1K1 b - - 1 19,-0.8278571206286901,-0.6808377622836479,0.1470193583450422
108,1rrqbk2/5p2/4p1B1/pp1pP3/6p1/P1P1Q3/1P3PPR/4R1K1 b - - 0 29,-0.8768455533580061,-0.73560329332038,0.14124226003762608
109,r1b2rk1/3n2pp/2p1p3/3p4/1p6/1B2B3/PPP2PPP/2KRR3 w - - 4 20,0.2150200719439048,0.0741624665531833,0.1408576053907215
110,8/4rk1p/1pR3p1/3pPP2/5P2/3qr3/P5QP/2R4K w - - 7 50,0.9426686132227444,0.8023568583261645,0.14031175489657988
111,r5k1/2pr1p1p/6pB/2ppPb2/4qP2/P5RP/2P3P1/1R1Q2K1 w - - 1 29,0.1625945950218675,0.0229120652336693,0.13968252978819817
112,b4rk1/5p1p/1q2p3/3p1nPP/p1pP4/P1P1nB2/8/R1Q2NRK b - - 1 34,-0.7466802121526933,-0.6077412270022108,0.13893898515048253
113,R1b1rrk1/2p2ppp/1b6/1p4N1/5B2/1BPn2P1/1P3P1P/5RK1 w - - 4 23,-0.3978419957234422,-0.259794102595233,0.1380478931282092
114,5rk1/4n1p1/7p/1p2ppq1/2p1Pn2/2P2PNP/1PQR3K/R7 w - - 4 38,-0.1995701172958303,-0.3373469856532258,0.1377768683573955
115,5r2/pppk3p/2nbRpq1/2PN4/5p2/5N1P/PP2QPP1/7K b - - 0 28,-0.2451416785170799,-0.1078468485751416,0.1372948299419383
116,6k1/pp2q2p/1np5/6N1/4PrbP/2Q5/PP6/2R1K1R1 w - - 4 30,0.5175847544842258,0.6547210127244821,0.13713625824025633
117,r1b1r1k1/7p/1pp2Bp1/p7/1bP2PnN/1P1pP2P/P2N4/3RR1K1 w - - 0 29,0.4737136295350062,0.3373469856532258,0.13636664388178038
118,1r2k2r/p1p1bppp/1n6/3b4/P1p1B3/5QPq/1P3P1P/RNB1R1K1 b k - 1 18,-0.2047478404109947,-0.068502896251096,0.13624494415989868
119,2kr4/pPp3pp/3rbp2/4p1q1/1P6/2PBR3/P1Q2PPP/4R1K1 b - - 0 19,-0.3902017078923153,-0.2549410248700909,0.13526068302222438
120,2r1r3/p4kbp/8/5p2/3pb1pP/6B1/PPP1R1P1/3RN1K1 b - - 7 24,0.6191063392366816,0.7527534365001224,0.13364709726344082
121,r5k1/pp1b1r2/2pq3p/3p1p2/5NnQ/2P3R1/PPB3PP/5RK1 b - - 9 22,-0.2741639421760361,-0.1409394785730669,0.13322446360296922
122,r3r1k1/2q2ppp/2n2n2/2p5/1pP2Pb1/4B1QP/PPB1N1P1/R3R1K1 b - - 0 20,-0.183876101747644,-0.0514630250014029,0.1324130767462411
123,3r2k1/pp3ppp/4bn2/8/2qp4/3R1PP1/P2Q3P/3R1BK1 b - - 1 28,-0.3287180771874887,-0.4609876690754385,0.1322695918879498
124,5rrk/3bb1qp/p2p4/2pPp3/1pP2P2/1P2R1PP/PB2Q2K/R5N1 b - - 3 33,-0.6467846269112693,-0.5148396207365966,0.13194500617467264
125,2kr3r/2b1qp1p/p3pp2/nb2P2Q/2pP4/1p2BN2/1P3PPP/1BR2RK1 b - - 0 23,0.2500567924772727,0.1189515985635919,0.1311051939136808
126,5N2/1k1r2pp/1ppp1p2/4nP2/1P2P3/2P3Q1/1PqB2PP/4KR2 b - - 4 28,-0.4376026201371981,-0.3065636706988887,0.1310389494383094
127,8/ppb1r1Rk/4q2p/2P2b2/1PPR3Q/P3pB1P/8/4B2K b - - 0 45,0.2882452369380543,0.1572143245837602,0.13103091235429412
128,r5k1/2q2pb1/2N1p2p/1p1p2p1/1P6/2PR1QP1/2r2PP1/4R1K1 w - - 5 36,-0.9218314378915808,-0.7911852972831408,0.13064614060844004
129,8/1b2R3/4p3/pk1qP3/1p4Q1/1P1r4/P1r3PP/6RK w - - 2 43,-0.966533897123398,-0.8376335715018373,0.12890032562156073
130,4r1k1/p1p2rp1/1p1bp3/7Q/3P4/2P1q3/PP1N2R1/2K3R1 b - - 1 28,-0.3020333792059105,-0.1732844219139279,0.1287489572919826
131,1r5k/3bnr1p/pn3p2/1p1p1P2/4pN1Q/1Pq5/P1N1B1PP/2R2R1K w - - 4 30,0.2251785042506313,0.0966761937524993,0.128502310498132
132,r3r1k1/pqnRbp1p/1p2p1p1/2p1P1B1/2B1N3/4P3/PPQ2PPP/6K1 b - - 6 22,-0.7336699645383301,-0.6057904204214342,0.12787954411689595
133,5qrk/8/p7/2R1p1r1/6Bp/1P2nP1n/P6Q/1R2B2K w - - 3 44,0.2741639421760361,0.146386127634144,0.12777781454189213
134,5r1k/3p3p/pbp1q1p1/1p1n1N2/4N1P1/6Q1/P4PP1/4R1K1 w - - 4 36,-0.5676537285098876,-0.6951148882364536,0.12746115972656602
135,2b2r2/p2pk3/2p2p1p/2b1p2q/5Q2/3B2P1/P1P2P1P/1R2R1K1 w - - 0 22,0.4090620552812176,0.5361291709629962,0.1270671156817786
136,5r1k/p1p2rpq/1p2Q2b/7R/3P4/1KP5/PP1N4/6R1 w - - 1 35,0.7484433812151391,0.8752251563888714,0.12678177517373235
137,r1bq1rk1/ppp2ppp/2npn3/3N3Q/B3RB2/8/PPP2PPP/R5K1 w - - 0 16,0.283583844009793,0.1572143245837602,0.12636951942603278
138,r3r1kb/1bqn1p1p/p5pB/1p1pP1Q1/3p4/2P3NP/PPB3P1/R3R1K1 w - - 0 26,-0.0457655824248863,0.0798104163124178,0.1255759987373041
139,r1bq1rk1/1p2bpnp/p3p1p1/3pN3/3P1P2/2NBP2Q/PP4PP/2R2RK1 w - - 0 16,0.563036101863899,0.4376026201371981,0.12543348172670088
140,2krr3/1pp2pp1/p6p/2b1N2n/2N1PB2/2P5/PPb1RPPP/R5K1 b - - 0 18,0.470574483450536,0.3458426461663308,0.12473183728420517
141,7r/p1pk4/1p2n3/3b2Bp/3P2nP/1P6/P4PP1/R3R1K1 w - - 1 25,0.0,-0.1244773626602681,0.1244773626602681
142,r4rk1/pp1npp1p/2bp2p1/5P2/3RP3/q1N1QB2/P1P3PP/1R4K1 w - - 2 18,-0.4544531209358272,-0.578850173049274,0.12439705211344682
143,1r5r/pp2k1p1/2np4/1Q2p1qp/4P1n1/6PB/PPP1N2P/R3K2R w - - 2 17,-0.3287180771874887,-0.2047478404109947,0.12397023677649399
144,4r3/2r2qnk/p2p2Np/1p3p1P/1n1P4/1P3QN1/1P3PP1/3RR1K1 b - - 10 42,-0.5699323379482024,-0.6926055360815738,0.12267319813337141
145,2r2rk1/pbq2ppp/1p2pB2/3P4/2n2b2/P2B1N2/4QPPP/R3RNK1 b - - 0 19,-0.3542051981882807,-0.4768249164361902,0.12261971824790946
146,3r2k1/p2rbppp/1p6/5b2/R2B4/4P1P1/1P3PBP/R5K1 b - - 3 26,-0.2741639421760361,-0.1518112921932187,0.12235264998281742
147,4b1k1/6pp/3q4/2ppPrP1/4p2P/2P1P1K1/3Q1R2/4R3 b - - 0 31,-0.0457655824248863,-0.1679514918776597,0.12218590945277341
148,1r2rqk1/6pp/p1n1n1P1/3p3P/P2ppPQ1/1pP5/1P1B3K/RB4R1 w - - 0 34,-0.3020333792059105,-0.4235799497598454,0.12154657055393492
149,2rr1k2/p2b2pp/2n2b2/1R6/2B2B2/qP6/P3QPPP/2R3K1 w - - 1 21,-0.1189515985635919,-0.2401959741153234,0.1212443755517315
150,2r1r1k1/1b2bppp/p3q3/2pp4/N7/4PN2/PP1Q1PPP/2RR2K1 w - - 1 22,-0.194365263517568,-0.315525038113223,0.12115977459565502
151,1rk5/pq4pp/3P1r2/B1p1nP2/P3P3/3Q4/5P1P/3R1K2 w - - 1 33,-0.4127385783396954,-0.5335503341439289,0.12081175580423353
152,3rr3/p1k2pp1/B1b2n2/6p1/N1Q3P1/P4P1P/1P6/4K2R w K - 1 28,0.2451416785170799,0.1244773626602681,0.12066431585681181
153,7k/4qp2/4b1RP/3pP3/p2P4/1pPQ4/1P5r/1B2KR2 b - - 0 49,-0.6191063392366816,-0.7393933812445186,0.12028704200783702
154,1r3rk1/p1pq1ppp/5n2/3p4/1b6/1P6/PBPNQPPP/R3R1K1 b - - 4 15,0.0798104163124178,0.1995701172958303,0.1197597009834125
155,8/p2r2k1/2nq1ppp/3Nb3/1PP5/3PQ2P/6BP/4R2K w - - 0 36,0.5361291709629962,0.4163836214084282,0.11974554955456795
156,2r2rk1/pbq2p1p/1p2pp2/3P4/2n2b2/P2B1N2/4QPPP/R3RNK1 w - - 0 20,0.3665001864105258,0.4859938696396713,0.1194936832291455
158,5rk1/pp4qp/3pr3/1P2pb2/2P2n2/P3Q1P1/5P1N/3RRBK1 w - - 6 28,0.1078468485751416,-0.0114597024147588,0.1193065509899004
157,2kr2r1/pbpn1p1p/1p2pp2/q7/2PP4/4QNP1/P1P1BP1P/2KR3R w - - 1 15,0.0114597024147588,-0.1078468485751416,0.1193065509899004
159,r3r1k1/p4ppp/2p2q2/8/2P1n1b1/P2QB3/1P3PPP/2R1KB1R w K - 3 18,-0.59165896525642,-0.7105608745438305,0.11890190928741051
160,1r3r2/p2bppbk/q2p2pp/1n1P4/1n2PPP1/4B2P/P2QN1B1/2RN1RK1 w - - 1 22,-0.129984405165135,-0.0114597024147588,0.11852470275037619
