,parent_fen,child_fen,move,parent_score,child_score,difference
356,8/7p/4p1p1/pr1k4/1npP4/R1K2P1P/1P3BP1/8 w - - 2 48,8/7p/4p1p1/pr1k4/1npP3B/R1K2P1P/1P4P1/8 b - - 3 48,f2h4,-0.52847,-0.66975,0.14127999999999996
357,8/8/Pk4p1/4K3/8/8/N1p5/4n3 w - - 1 66,8/8/Pk4p1/8/3K4/8/N1p5/4n3 b - - 2 66,e5d4,-0.34442,-0.20318,0.14124
358,1rr2k2/6pp/2BR4/4P3/p4Pp1/1b2P3/5K1P/R7 w - - 2 42,1rr2k2/6pp/3R4/4P3/B4Pp1/1b2P3/5K1P/R7 b - - 0 42,c6a4,0.27801,0.13678,0.14122999999999997
359,8/5RP1/6r1/8/p3p3/4k1p1/P5K1/8 w - - 2 56,8/3R2P1/6r1/8/p3p3/4k1p1/P5K1/8 b - - 3 56,f7d7,-0.34071,-0.48185,0.14114
360,2R5/4b2p/7P/1k2p1p1/3pP3/5P2/5r2/K5R1 b - - 7 54,2R5/4b2p/7P/4p1p1/k2pP3/5P2/5r2/K5R1 w - - 8 55,b5a4,-0.63656,-0.77747,0.14090999999999998
361,8/2b5/8/pk3p1N/1p3P2/6P1/P3K2P/8 w - - 1 46,8/2b5/8/pk3p1N/1p3P2/6P1/P2K3P/8 b - - 2 46,e2d2,0.05849,-0.08235,0.14084000000000002
362,6k1/pp3ppp/2p2q2/5b2/5P2/3RP3/PPQ3PP/6K1 b - - 0 21,6k1/pp3pp1/2p2q2/5b1p/5P2/3RP3/PPQ3PP/6K1 w - - 0 22,h7h5,0.36238,0.22173,0.14064999999999997
363,8/3k4/2r2PK1/8/8/2pP4/8/7R b - - 5 53,8/3k4/3r1PK1/8/8/2pP4/8/7R w - - 6 54,c6d6,-0.5019,-0.64237,0.14046999999999998
364,2k5/8/p1q3p1/2P2p1p/P1R4P/4B3/5P2/4K3 b - - 4 45,2k5/8/p1q5/2P2ppp/P1R4P/4B3/5P2/4K3 w - - 0 46,g6g5,0.36725,0.22679,0.14046000000000003
365,1R6/8/r1k1p1K1/7p/8/8/8/8 b - - 0 56,1R6/8/r1k1p1K1/8/7p/8/8/8 w - - 0 57,h5h4,0.46904,0.32882,0.14022
366,8/8/3R3p/3P4/2P1nk1P/5p2/r7/5BK1 w - - 1 55,3R4/8/7p/3P4/2P1nk1P/5p2/r7/5BK1 b - - 2 55,d6d8,-0.52474,-0.66484,0.1401
367,4R3/p7/5k2/P1bR4/3p2p1/4p1P1/2r5/5K2 w - - 0 62,8/p7/5k2/P1bRR3/3p2p1/4p1P1/2r5/5K2 b - - 1 62,e8e5,-0.27722,-0.41731,0.14009
368,8/1R6/4P1p1/3k4/3p1P2/3n1P2/1pKB4/r7 b - - 4 56,8/1R6/4P1p1/3k4/3p1P2/3n1P2/2KB4/rq6 w - - 0 57,b2b1q,0.39422,0.25465,0.13957000000000003
369,6rk/2rb3p/1ppR1P2/2p4B/2P1p2P/P3N3/1P3P1K/8 w - - 1 44,6rk/2rb1B1p/1ppR1P2/2p5/2P1p2P/P3N3/1P3P1K/8 b - - 2 44,h5f7,0.40381,0.26427,0.13954
371,6r1/8/p1p5/Pb1pk2p/2pRP1P1/4K2P/8/1R6 w - - 0 37,6r1/8/p1p5/Pb1pk2p/2pRP1P1/4K2P/8/3R4 b - - 1 37,b1d1,0.1764,0.03689,0.13951
370,r3bbk1/5p2/pp3Pp1/2p1N1Bp/P1P4P/1P1RK3/6P1/8 w - - 2 34,r3bbk1/5p2/pp3Pp1/2p1N1Bp/P1P4P/1P1R4/3K2P1/8 b - - 3 34,e3d2,0.78891,0.64944,0.13946999999999998
372,2R5/7k/r3NKp1/1p2P3/5P1n/8/8/8 w - - 2 54,4R3/7k/r3NKp1/1p2P3/5P1n/8/8/8 b - - 3 54,c8e8,0.53087,0.39148,0.13938999999999996
373,6k1/p4p1p/1p4p1/3PK3/4BP2/8/b5PP/8 b - - 1 32,6k1/p6p/1p4p1/3PKp2/4BP2/8/b5PP/8 w - - 0 33,f7f5,-0.47361,-0.61293,0.13932
375,k7/pp6/5q2/8/P1N1PnQ1/1P1p1P2/6P1/6K1 b - - 0 37,k7/pp6/8/8/P1N1PnQ1/1P1p1P2/6P1/q5K1 w - - 1 38,f6a1,-0.42908,-0.56828,0.1392
377,1rb4r/p3k1pp/2p1p3/3pP3/8/1N6/PPP3PP/R4RK1 w - - 2 19,1rb4r/p3k1pp/2p1p3/3pP3/8/1NP5/PP4PP/R4RK1 b - - 0 19,c2c3,0.37616,0.23698,0.13918
374,4b3/8/2p1k1p1/1p1pP1P1/1P3K2/2P5/8/5B2 b - - 2 48,4b3/4k3/2p3p1/1p1pP1P1/1P3K2/2P5/8/5B2 w - - 3 49,e6e7,-0.58323,-0.72241,0.13917999999999997
376,2k5/2p5/3p4/p1pPp3/P1P1Pp2/1q3P2/1N2R1KB/8 b - - 7 59,2k5/8/2pp4/p1pPp3/P1P1Pp2/1q3P2/1N2R1KB/8 w - - 0 60,c7c6,0.01072,-0.12837,0.13909000000000002
378,3k4/1pp5/3pRp1q/7P/p5P1/P7/1P6/1K5R b - - 1 35,8/1ppk4/3pRp1q/7P/p5P1/P7/1P6/1K5R w - - 2 36,d8d7,-0.53749,-0.67657,0.13907999999999998
379,3n4/1N1P4/Pk6/2p4p/4pp1P/8/5K2/8 b - - 4 80,8/1N1P1n2/Pk6/2p4p/4pp1P/8/5K2/8 w - - 5 81,d8f7,-0.64317,-0.78224,0.13907000000000003
381,2r3k1/5ppp/1p6/p1b5/R2N4/1P4P1/P2nPP1P/5BK1 w - - 3 27,2r3k1/5ppp/1p6/p1b5/R2N4/1P4P1/P2nPPBP/6K1 b - - 4 27,f1g2,0.22498,0.08593,0.13905
380,8/1Bnk4/p6p/1pP1K1p1/1P3pP1/P6P/8/8 w - - 21 51,8/1Bnk4/p4K1p/1pP3p1/1P3pP1/P6P/8/8 b - - 22 51,e5f6,0.7201,0.5811,0.139
382,8/7p/p4p2/Pp2k1p1/1P1pP1P1/7r/2PK4/5R2 b - - 1 37,8/7p/p4p1r/Pp2k1p1/1P1pP1P1/8/2PK4/5R2 w - - 2 38,h3h6,0.84442,0.70571,0.13871
383,8/pppk2rp/4p3/8/2N2bP1/2Pp3P/PP3P2/3R2K1 b - - 2 27,8/pppk2rp/8/4p3/2N2bP1/2Pp3P/PP3P2/3R2K1 w - - 0 28,e6e5,-0.57635,-0.71483,0.13847999999999994
384,1r6/3k1ppp/1P1b4/p2K4/7P/p3B1P1/5P2/1R6 b - - 0 38,1r6/3k1ppp/1P6/p2K4/1b5P/p3B1P1/5P2/1R6 w - - 1 39,d6b4,0.46325,0.3252,0.13805
385,4r3/1pp1np1p/p1kpr1p1/8/3RPB2/2P2P2/PP4PP/3R2K1 b - - 8 19,4r3/1pp1n2p/p1kpr1p1/5p2/3RPB2/2P2P2/PP4PP/3R2K1 w - - 0 20,f7f5,0.13414,-0.00379,0.13793
387,8/3k3p/1P4p1/8/Pb1BbPPP/4P3/5K2/8 b - - 0 38,8/7p/1P2k1p1/8/Pb1BbPPP/4P3/5K2/8 w - - 1 39,d7e6,0.33942,0.20171,0.13771
386,6k1/6p1/3Bp3/pp1bP3/5R2/P5PK/8/r7 w - - 22 64,6k1/6p1/3Bp3/pp1bP3/5R1K/P5P1/8/r7 b - - 23 64,h3h4,-0.4945,-0.63159,0.13709
388,8/7B/5k2/4p3/1K4p1/8/2R2P1P/7r w - - 3 55,8/8/5k2/4p3/1K2B1p1/8/2R2P1P/7r b - - 4 55,h7e4,0.56783,0.43087,0.13695999999999997
389,8/8/8/2k1bppp/4p3/1P2P2P/N3KPP1/8 b - - 0 41,8/2b5/8/2k2ppp/4p3/1P2P2P/N3KPP1/8 w - - 1 42,e5c7,-0.22313,-0.35988,0.13674999999999998
390,8/3r3p/2Rnkp2/1p2p2P/pPp3P1/2P1N3/1KP2P2/8 b - - 0 41,3r4/7p/2Rnkp2/1p2p2P/pPp3P1/2P1N3/1KP2P2/8 w - - 1 42,d7d8,-0.29381,-0.4305,0.13668999999999998
391,4k3/8/2R5/1K1pPp2/2pP1P1p/bp5P/1P6/8 w - - 19 63,4k3/8/4R3/1K1pPp2/2pP1P1p/bp5P/1P6/8 b - - 20 63,c6e6,0.03654,-0.10005,0.13659
393,8/1b1knppp/4p3/1P6/P2B4/3rP2P/5PP1/2R3K1 b - - 0 26,8/1b1knppp/4p3/1P6/P2B4/r3P2P/5PP1/2R3K1 w - - 1 27,d3a3,0.21394,0.07747,0.13646999999999998
392,8/5k2/1p2R3/p2P1p2/P1P3p1/1P2R2r/4K3/5r2 b - - 7 46,8/5k2/1p2R3/p2P1p2/P1P3p1/1P2R2r/4K3/r7 w - - 8 47,f1a1,0.53674,0.40063,0.13611
394,3r4/p3kp1p/5p2/1R2p3/n3N3/2P1P3/P1P3PP/3r1RK1 b - - 8 25,8/p2rkp1p/5p2/1R2p3/n3N3/2P1P3/P1P3PP/3r1RK1 w - - 9 26,d8d7,-0.37345,-0.50939,0.13594
395,3b1k2/5pp1/4p3/1b6/1p3P2/3NKPP1/1P1R1B1P/1r6 w - - 7 38,3b1k2/5pp1/4p3/1b6/1p1K1P2/3N1PP1/1P1R1B1P/1r6 b - - 8 38,e3d4,-0.00419,-0.13977,0.13558
396,8/6pk/4b2p/1Q2n3/3p4/1P2q3/P1P3PP/5R1K b - - 0 32,8/6pk/7p/1Q2n3/3p2b1/1P2q3/P1P3PP/5R1K w - - 1 33,e6g4,0.587,0.45144,0.13555999999999996
397,8/4Qp1k/5Pb1/p5p1/P1P3P1/3N2K1/2P1q3/8 b - - 2 43,8/4Qp1k/5Pb1/p5p1/P1P3P1/3N2K1/2Pq4/8 w - - 3 44,e2d2,-0.31406,-0.44958,0.13551999999999997
398,3n4/p6p/2p1rk2/3p4/BP1P4/P5P1/2R4P/2K5 b - - 14 46,3n4/p3k2p/2p1r3/3p4/BP1P4/P5P1/2R4P/2K5 w - - 15 47,f6e7,-0.63966,-0.50424,0.13541999999999998
399,3q2k1/pb3p2/1p3Ppp/8/7P/P1pB2Q1/1P3PP1/6K1 b - - 0 30,3q2k1/p4p2/1p3Ppp/3b4/7P/P1pB2Q1/1P3PP1/6K1 w - - 1 31,b7d5,-0.28536,-0.42068,0.13532
400,8/p3r1k1/6pp/P2R4/r3p1PP/4B3/5PK1/8 b - - 0 46,8/4r1k1/p5pp/P2R4/r3p1PP/4B3/5PK1/8 w - - 0 47,a7a6,0.31886,0.18369,0.13516999999999998
401,8/2r2kp1/7p/p7/Pr2R3/5PK1/4R1PP/8 b - - 3 40,8/2r2k2/6pp/p7/Pr2R3/5PK1/4R1PP/8 w - - 0 41,g7g6,-0.26003,-0.39517,0.13514000000000004
403,8/p5qp/1pb1p1k1/3pPp2/2PP1Q1P/3BP3/P6K/8 w - - 3 42,8/p5qp/1pb1p1k1/3pPp2/2PP1Q1P/4P3/P3B2K/8 b - - 4 42,d3e2,0.2869,0.15181,0.13509
402,6rk/1p4r1/p7/3pP3/3P1P1n/3Q4/PP5K/5R2 w - - 4 37,6rk/1p4r1/p3P3/3p4/3P1P1n/3Q4/PP5K/5R2 b - - 0 37,e5e6,0.38986,0.25482,0.13504
405,8/8/8/2k1bpp1/7p/1P2PK1P/N5P1/8 b - - 0 43,8/8/3b4/2k2pp1/7p/1P2PK1P/N5P1/8 w - - 1 44,e5d6,-0.67124,-0.80613,0.13489000000000007
404,5k2/ppQ4p/6p1/1N6/4nP2/3rr2P/P5P1/6K1 w - - 3 30,5k2/ppQ4p/6p1/1N6/4nP2/3rr2P/P5PK/8 b - - 4 30,g1h2,0.23385,0.09897,0.13488
406,4n3/2k5/2P1B1pp/1KB2p2/1p3P2/6PP/3b4/8 b - - 0 67,4n3/2k5/2P1B1pp/1KB2p2/1p3P2/6PP/8/4b3 w - - 1 68,d2e1,-0.51253,-0.64725,0.13471999999999995
407,8/8/1pb3B1/6p1/3Kp3/4P1P1/2k1P3/8 w - - 0 49,8/8/1pb3B1/6p1/3Kp1P1/4P3/2k1P3/8 b - - 0 49,g3g4,-0.65431,-0.78899,0.13468000000000002
408,8/8/3k1pp1/1p6/3KPPP1/8/8/8 w - - 0 38,8/8/3k1pp1/1p6/4PPP1/4K3/8/8 b - - 1 38,d4e3,-0.66501,-0.7996,0.13459
409,8/p2r1pp1/5k1p/2pBpP1R/Pp2K1P1/1PbPP3/7P/8 b - - 0 36,3r4/p4pp1/5k1p/2pBpP1R/Pp2K1P1/1PbPP3/7P/8 w - - 1 37,d7d8,-0.5467,-0.68128,0.13458000000000003
410,8/3q3k/p5p1/1p3p1p/4pP1P/1PB5/P4Q1K/3r1N2 b - - 1 39,6k1/3q4/p5p1/1p3p1p/4pP1P/1PB5/P4Q1K/3r1N2 w - - 2 40,h7g8,0.38655,0.25204,0.13451000000000002
411,8/k3qp2/1p2p1p1/p7/2P5/2P2QPP/5P1K/8 w - - 4 44,8/k3qp2/1pQ1p1p1/p7/2P5/2P3PP/5P1K/8 b - - 5 44,f3c6,-0.33747,-0.47189,0.13441999999999998
412,8/4k3/1p2r1Rp/pPp1N2P/P5P1/1KB1p3/5r2/8 w - - 2 62,8/4k3/1p2r1Rp/pPp1N1PP/P7/1KB1p3/5r2/8 b - - 0 62,g4g5,0.43,0.2956,0.13440000000000002
413,2k3r1/p2b3p/2p1nQ2/2Pp4/1P3P2/6P1/P2K3P/8 w - - 1 40,2k3r1/p2b3p/2p1nQ2/2Pp4/PP3P2/6P1/3K3P/8 b - - 0 40,a2a4,0.54984,0.41548,0.13435999999999998
414,6k1/6pp/1p6/pP4rP/R1Pp2P1/3N1P2/P2br3/1K1R4 b - - 0 48,6k1/6pp/1p6/pP4rP/R1Pp2P1/2bN1P2/P3r3/1K1R4 w - - 1 49,d2c3,-0.36781,-0.50213,0.13431999999999994
415,1r6/3bk1pp/5p2/1p2p3/4P3/5N2/P4PPP/1R4K1 b - - 1 24,1r6/4k1pp/2b2p2/1p2p3/4P3/5N2/P4PPP/1R4K1 w - - 2 25,d7c6,0.67982,0.54565,0.13417
416,8/6k1/5p1p/4q1p1/1P1p4/3Q1P1P/P2K2P1/8 b - - 0 41,8/6k1/5p1p/6p1/1P1p4/3Q1PqP/P2K2P1/8 w - - 1 42,e5g3,-0.34661,-0.48073,0.13412000000000002
417,r7/p2k3p/2p1pBpb/3b1p2/2pP1P2/2P1PB2/6PP/1R4K1 b - - 0 22,r7/p2k3p/2p1pBpb/5p2/2pP1P2/2P1Pb2/6PP/1R4K1 w - - 0 23,d5f3,0.49492,0.62899,0.13407000000000002
418,2r3k1/5ppp/bn6/p2p4/Pp1P4/5P2/1P4PP/2N1Q2K w - - 1 30,2r3k1/5ppp/bn6/p2p4/Pp1P4/1N3P2/1P4PP/4Q2K b - - 2 30,c1b3,0.58644,0.45244,0.13399999999999995
419,8/4k3/3R4/1r2Pp1p/6r1/1Pp5/P3R1P1/2K5 w - - 2 44,8/4k3/7R/1r2Pp1p/6r1/1Pp5/P3R1P1/2K5 b - - 3 44,d6h6,0.58098,0.447,0.13398000000000004
420,4r1k1/2p2ppp/1p5P/2P1PqP1/3R4/pP2Q3/P7/2K5 w - - 0 36,4r1k1/2p2ppp/1p2P2P/2P2qP1/3R4/pP2Q3/P7/2K5 b - - 0 36,e5e6,-0.21458,-0.34852,0.13394
421,8/1p6/8/3b1k2/PK6/4P3/8/8 b - - 0 70,8/1p6/8/5k2/PK6/4P3/6b1/8 w - - 1 71,d5g2,0.5202,0.38627,0.13393
422,5B2/8/3P2p1/8/7r/1k6/3K4/8 b - - 1 87,5B2/8/3P2p1/8/5r2/1k6/3K4/8 w - - 2 88,h4f4,0.38164,0.51534,0.13370000000000004
423,2r1r3/5kp1/5p1p/p1p1PR1P/P2p1KP1/1PpP4/2P1R3/8 w - - 1 46,2r1r3/5kp1/5p1p/p1p1PR1P/P2pK1P1/1PpP4/2P1R3/8 b - - 2 46,f4e4,0.25243,0.38611,0.13368000000000002
424,8/r7/8/8/5P2/5K1P/2pk4/R7 w - - 2 55,8/r7/8/8/5P2/5K1P/2pk4/7R b - - 3 55,a1h1,-0.54271,-0.67637,0.13366
425,8/p5kp/1p1p1pq1/3P4/1P2Np1n/P1Q2P2/5P1P/5K2 w - - 3 34,8/p1Q3kp/1p1p1pq1/3P4/1P2Np1n/P4P2/5P1P/5K2 b - - 4 34,c3c7,0.35524,0.2216,0.13364
426,8/p5bk/4b2p/2Nnpp2/3p3P/P2N1PP1/1P4BK/8 b - - 2 34,8/p4bbk/7p/2Nnpp2/3p3P/P2N1PP1/1P4BK/8 w - - 3 35,e6f7,0.0741,-0.05932,0.13341999999999998
427,8/2k4p/4P3/8/pp1N4/8/bP1K3P/8 b - - 2 37,8/7p/3kP3/8/pp1N4/8/bP1K3P/8 w - - 3 38,c7d6,0.23849,0.3719,0.13341
428,6k1/8/4p3/6P1/1bpPp3/4P3/1P3BN1/3b2K1 b - - 1 44,6k1/8/4p3/6P1/2pPp3/4P3/1P1b1BN1/3b2K1 w - - 2 45,b4d2,-0.0783,-0.21149,0.13319000000000003
429,8/3p1k2/8/4p3/1K2n2P/2P1Pb2/5P2/6R1 b - - 8 38,8/3p1k2/8/4p3/1K5P/2P1Pb2/5n2/6R1 w - - 0 39,e4f2,0.07714,-0.05576,0.1329
430,8/8/5p2/1R2b2p/6pP/4P1P1/2r1kPK1/8 w - - 94 88,8/8/5p2/4b2p/6pP/1R2P1P1/2r1kPK1/8 b - - 95 88,b5b3,-0.62669,-0.75948,0.13279000000000007
431,4n1k1/1R1N1p2/4p3/1P1p2P1/3P2Pp/4P1bP/r3B1K1/8 w - - 11 47,4n1k1/1R1N1p2/4p3/1P1p2P1/3P2Pp/4P1bP/r3B3/5K2 b - - 12 47,g2f1,0.40381,0.27106,0.13274999999999998
432,6k1/2p1qp2/3p2p1/3P4/b6p/2Q2BPP/5P1K/8 w - - 0 32,6k1/2p1qp2/3p2p1/3P4/b1Q4p/5BPP/5P1K/8 b - - 1 32,c3c4,-0.39512,-0.52778,0.13266
433,6rk/pp5q/2n5/3p1R1P/2p2Qp1/2P5/P5P1/3K4 b - - 2 46,3n2rk/pp5q/8/3p1R1P/2p2Qp1/2P5/P5P1/3K4 w - - 3 47,c6d8,0.59551,0.46297,0.13254
434,8/8/6k1/p3n3/1p2NK1p/1P2P3/8/8 b - - 1 49,8/8/6k1/p7/1p2NK1p/1P1nP3/8/8 w - - 2 50,e5d3,0.40236,0.53481,0.13245
435,7k/1pp4p/p1q5/5PR1/8/3p2P1/PPP2R1P/6K1 w - - 0 41,7k/1pp4p/p1q5/5PR1/8/2Pp2P1/PP3R1P/6K1 b - - 0 41,c2c3,-0.5321,-0.66451,0.13241000000000003
436,r7/3r1p2/1p1P2p1/4k2p/2PR3P/P2RK3/5P2/8 w - - 13 51,r7/3r1p2/1p1P2p1/4k2p/2PR3P/P2R4/3K1P2/8 b - - 14 51,e3d2,0.47828,0.34611,0.13217
437,8/8/N6p/2P1k3/7r/8/5KB1/8 w - - 7 62,8/8/N6p/2P1k3/7r/4K3/6B1/8 b - - 8 62,f2e3,0.26648,0.13439,0.13208999999999999
438,4k3/6p1/2PBp2p/2R1P3/K2p3P/2r3P1/3b4/8 w - - 1 58,4k3/6p1/2PBp2p/1KR1P3/3p3P/2r3P1/3b4/8 b - - 2 58,a4b5,0.27123,0.1392,0.13203000000000004
439,8/pp5k/2p1q1pp/4P3/6r1/4Q3/PP5P/3R3K b - - 7 36,8/pp5k/2p1q1p1/4P2p/6r1/4Q3/PP5P/3R3K w - - 0 37,h6h5,0.49153,0.35955,0.13198000000000004
440,8/p7/1p1p1k1p/1P6/3P1PPP/1r6/4BK2/8 b - - 2 44,8/p7/1p1p1k2/1P5p/3P1PPP/1r6/4BK2/8 w - - 0 45,h6h5,0.56729,0.43551,0.13177999999999995
441,2b5/1pr5/pR1p1p2/3Pk1p1/2P1P2r/5PKP/P4R2/5B2 w - - 12 52,2b5/1pr5/pR1p1p2/3Pk1p1/P1P1P2r/5PKP/5R2/5B2 b - - 0 52,a2a4,0.12614,-0.00551,0.13165
442,8/1kP2R2/8/1K6/5P2/8/8/2r5 w - - 15 65,8/1kP2R2/8/1K3P2/8/8/8/2r5 b - - 0 65,f4f5,0.33975,0.20818,0.13157
443,4k3/7R/r1p3p1/1b2p3/p3P2P/5P2/B5P1/6K1 b - - 0 37,4k3/7R/r1p3p1/1b2p3/4P2P/p4P2/B5P1/6K1 w - - 0 38,a4a3,0.00386,-0.1277,0.13156
444,7r/8/p5k1/Bp1p1p2/P2Pn1p1/1P1K2P1/5P2/5R2 w - - 2 50,7r/8/p5k1/1p1p1p2/P2Pn1p1/1P1K2P1/3B1P2/5R2 b - - 3 50,a5d2,-0.53929,-0.67083,0.13154
445,8/8/p5k1/1p3ppp/1P6/P3K3/8/B7 b - - 3 64,8/8/p5k1/1p4pp/1P3p2/P3K3/8/B7 w - - 0 65,f5f4,0.53089,0.66237,0.13148000000000004
446,7k/p2r2p1/4N3/5PpP/7q/1PP2Q2/P7/2K5 b - - 0 54,7k/p4rp1/4N3/5PpP/7q/1PP2Q2/P7/2K5 w - - 1 55,d7f7,0.24052,0.10908,0.13144
447,3r4/pk1n4/1ppQ4/3P3p/4P1p1/N1P5/PPK5/q7 b - - 0 31,3r4/pk1n4/1ppQ4/3P3p/4P1p1/N1P5/PPK5/5q2 w - - 1 32,a1f1,0.27958,0.14826,0.13132
448,6k1/5pp1/1P6/4r3/8/3r1pP1/P6P/2Q3K1 b - - 2 40,3r2k1/5pp1/1P6/4r3/8/5pP1/P6P/2Q3K1 w - - 3 41,d3d8,-0.51376,-0.6448,0.13104000000000005
449,8/1k5p/1p3N2/1r1p1P2/8/2Pp4/3B3P/2K5 w - - 0 48,8/1k5N/1p6/1r1p1P2/8/2Pp4/3B3P/2K5 b - - 0 48,f6h7,0.61316,0.74418,0.13101999999999991
450,8/p5p1/3k2P1/2n2p2/3q1P2/6K1/P1p5/4QR2 b - - 3 64,8/p5p1/6P1/2nk1p2/3q1P2/6K1/P1p5/4QR2 w - - 4 65,d6d5,0.82609,0.6952,0.13088999999999995
451,3Q2k1/2n5/4p1pp/3pP3/p2P2P1/5NK1/5P2/2q5 b - - 1 40,3Q4/2n3k1/4p1pp/3pP3/p2P2P1/5NK1/5P2/2q5 w - - 2 41,g8g7,-0.33939,-0.4702,0.13080999999999998
452,6k1/1b3p1p/6p1/4bP2/1pp1rPP1/6Q1/4N2P/5K2 b - - 0 40,6k1/1b3pbp/6p1/5P2/1pp1rPP1/6Q1/4N2P/5K2 w - - 1 41,e5g7,0.40554,0.53632,0.13078
453,8/8/8/p1p5/6r1/K1k3PR/8/8 w - - 4 74,8/8/8/p1p4R/6r1/K1k3P1/8/8 b - - 5 74,h3h5,-0.57861,-0.70936,0.13075000000000003
454,8/8/4pk2/8/K5P1/3N4/8/8 w - - 0 53,8/8/4pk2/8/K5P1/8/5N2/8 b - - 1 53,d3f2,0.30127,0.17075,0.13051999999999997
456,8/1p2kp2/2rp2pr/p3pPp1/PnP1P1P1/1P2R2P/1K1R4/5B2 w - - 0 70,8/1p2kp2/2rp1Ppr/p3p1p1/PnP1P1P1/1P2R2P/1K1R4/5B2 b - - 0 70,f5f6,-0.21575,-0.34625,0.1305
457,r4k2/5p2/2r1p3/1p2Pp2/3p1P2/1PPK2RP/8/1R6 w - - 0 34,r4k2/5p2/2r1p3/1p2Pp2/3p1P2/1PPK2RP/8/6R1 b - - 1 34,b1g1,-0.26879,-0.39924,0.13045
455,8/1pr5/p1p5/P1PpP1p1/3P1kb1/1R6/5KB1/8 w - - 26 73,8/1pr5/p1p5/P1PpP1p1/3P1kb1/2R5/5KB1/8 b - - 27 73,b3c3,-0.37733,-0.50778,0.13045
458,2r2nk1/5ppp/4p3/6b1/P2N4/1PpB1K2/5P1P/3R4 b - - 2 34,2r3k1/3n1ppp/4p3/6b1/P2N4/1PpB1K2/5P1P/3R4 w - - 3 35,f8d7,0.13682,0.00644,0.13038
459,8/4k1r1/1p6/p1nPPp2/2BRp2p/1P5P/P6K/8 b - - 0 41,8/3k2r1/1p6/p1nPPp2/2BRp2p/1P5P/P6K/8 w - - 1 42,e7d7,-0.02301,-0.15337,0.13036
460,6R1/1r6/p1r3p1/1p2k2p/P1p2R1P/2P2KP1/8/8 w - - 2 54,6R1/1r6/p1r3p1/1p2k2p/P1p2RPP/2P2K2/8/8 b - - 0 54,g3g4,-0.09586,-0.22621,0.13035
461,8/8/2pk4/p5r1/8/Pb2K3/2p3P1/2R1N3 w - - 5 56,8/8/2pk4/p5r1/8/Pb2K3/2N3P1/2R5 b - - 0 56,e1c2,-0.66627,-0.79658,0.13030999999999993
462,8/1ppk3p/p4p2/1n5r/3PR2P/2P3P1/B1K2P2/8 b - - 2 25,8/1p1k3p/p4p2/1np4r/3PR2P/2P3P1/B1K2P2/8 w - - 0 26,c7c5,-0.38572,-0.51596,0.13023999999999997
464,k2r2r1/pp6/3P2b1/4Q1Pp/5p1B/4p2P/PP3P2/6K1 w - - 0 30,k2r2r1/pp6/3P2b1/4Q1Pp/5p1B/4pP1P/PP6/6K1 b - - 0 30,f2f3,0.54082,0.41071,0.13010999999999995
463,8/5rk1/1PR5/3Pp3/1KP1P1b1/7n/8/8 b - - 4 46,8/5rk1/1PR5/3Pp1n1/1KP1P1b1/8/8/8 w - - 5 47,h3g5,0.6328,0.5027,0.1301
466,3r2k1/p4pp1/4p2p/8/1P3P2/4P2P/PQR2KP1/3q4 b - - 0 33,3r2k1/p4p2/4p2p/6p1/1P3P2/4P2P/PQR2KP1/3q4 w - - 0 34,g7g5,-0.23156,-0.3616,0.13004
465,5k2/6pp/p7/8/PP2n3/1B1p3P/6P1/6K1 b - - 3 42,8/4k1pp/p7/8/PP2n3/1B1p3P/6P1/6K1 w - - 4 43,f8e7,0.5194,0.38958,0.12982
467,r1k2b2/p6R/2p1b2p/1p1pP1p1/8/P1NB4/1PP3PP/6K1 b - - 0 31,r2k1b2/p6R/2p1b2p/1p1pP1p1/8/P1NB4/1PP3PP/6K1 w - - 1 32,c8d8,-0.26586,-0.39565,0.12979000000000002
468,r3r3/p3k3/1p1npp1p/8/2PP2N1/R7/5PPP/4R1K1 w - - 4 28,r3r3/p3k3/1p1npp1p/8/2PP2N1/5R2/5PPP/4R1K1 b - - 5 28,a3f3,0.16091,0.03113,0.12978
470,2r3k1/Q4pp1/1p2p2p/8/2P5/8/Pq3PP1/3R2K1 w - - 10 28,2r3k1/1Q3pp1/1p2p2p/8/2P5/8/Pq3PP1/3R2K1 b - - 11 28,a7b7,-0.65743,-0.7872,0.12977000000000005
469,8/pp6/3N3k/2P5/2P4p/3n1p1b/PR3PrP/6RK w - - 1 34,8/pp6/3N3k/2P5/2P4p/3n1p1b/P2R1PrP/6RK b - - 2 34,b2d2,-0.17738,-0.30715,0.12976999999999997
471,5r2/1pp1k1pp/1p2P1n1/8/4P3/1B6/PP1K3P/6R1 b - - 2 23,8/1pp1k1pp/1p2P1n1/8/4P3/1B6/PP1K1r1P/6R1 w - - 3 24,f8f2,0.27455,0.14496,0.12959
472,6k1/4Bn2/p2p4/P1p4p/1p1b4/1P4NP/2b3P1/5R1K w - - 7 40,6k1/4Bn2/p2p4/P1p4p/1p1b4/1P3RNP/2b3P1/7K b - - 8 40,f1f3,-0.21984,-0.34935,0.12951
473,8/7p/p4p2/Pp2k1p1/1P1pP1P1/7r/2PK4/5R2 b - - 5 39,8/7p/p4p1r/Pp2k1p1/1P1pP1P1/8/2PK4/5R2 w - - 6 40,h3h6,0.83945,0.71003,0.12941999999999998
