CONFIGURATION:
experiment file = experiments/transformation_invariance_testing.py
git branch = main
git commit hash = 6a88ef0c1b72cfb62fd7eeddc4d7ce3bd1faea6f
uncommitted changes = True
seed = 42
engine_config_name = local_400_nodes.ini
data_config_name = mirror_experiment_most_important_fens.ini
remove_pawns = False
num_positions = 1000
network_path = T807785-b124efddc27559564d6464ba3d213a8279b7bd35b1cbfcf9c842ae8053721207
transformations = ['mirror']
queue_max_size = 100000
num_engine_workers = 2
result_subdir = 

fen,original,mirror
r1bq1rk1/6n1/p2pp1Q1/1ppP2P1/2P2p2/8/PP2NPP1/R3K2R b KQ - 0 20,-0.1518112921932187,-0.0798104163124178
5r2/2pr3k/1p5p/3P1bq1/2PB1Q2/2Pp4/5PP1/R3R1K1 w - - 2 40,0.49197134750055654,0.41999735376162967
r4rk1/pp3p1p/2n5/5b1q/2BP1Bp1/2P5/PP4P1/R2Q1NK1 b - - 3 17,-0.24514167851707994,-0.17328442191392796
r1b1rk2/3n2b1/p2q1np1/1ppN4/2B5/4B3/PP2Q1PP/3R1RK1 b - - 1 23,0.17328442191392796,0.24514167851707994
6rk/1bp1qp1p/p4p1Q/1p1ppPB1/3bP2P/2NP3R/PPP3r1/1K1R4 b - - 1 22,0.17328442191392796,0.24514167851707994
1rr2nk1/p1b1qpp1/1pb1p2p/1B1n4/3P4/P4QN1/1P3PPP/2BRR1K1 w - - 0 26,0.3020333792059105,0.23021404987967117
3r2rk/3bqp1p/1ppR1n2/p3p3/4P3/2P2BP1/PP1Q3P/N2R2K1 b - - 1 25,-0.0854459048889734,-0.15721432458376025
4r3/p1p4k/1bP1q1p1/3r1p1p/3P3R/3Q1P2/PB5P/6RK w - - 2 36,-0.40906205528121764,-0.3373469856532258
3r2k1/pn2q1p1/1p5p/1P1bPN2/3p4/3B3P/P3QRPK/8 b - - 5 33,-0.5361291709629962,-0.6077412270022108
r2r4/p4pk1/2p2np1/1p2PR2/5p1Q/2N5/PPPq4/2K3R1 w - - 1 31,0.7641227056980975,0.6926055360815738
r1qr2k1/pb3ppp/3Bpnn1/1BQ5/4pP2/PN6/1P4PP/3R1RK1 b - - 2 20,0.5998374744842518,0.5283231957035491
r1bq1rk1/pp4p1/1bpp3p/n2n2N1/8/3B1N2/PB1Q1PPP/4RRK1 w - - 0 17,0.47682491643619024,0.40535388832870806
r5k1/1bpp2pp/ppnbpr2/7q/2PPBP2/P4R2/1PQ1N1PP/R1B3K1 b - - 2 15,-0.47682491643619024,-0.40535388832870806
r5r1/5pk1/pqb1p3/1pN1bp2/1P6/P2BP3/4QPPP/3RK2R b K - 1 23,0.25005679247727275,0.1785928104923478
2rr2k1/3n1ppp/pp1ppn2/2q1P3/2P2P2/1PR2QB1/P5PP/1B2R2K b - - 0 25,-0.7307207518942483,-0.6593331383423174
5r1k/1p2q1p1/2p2r1p/p4bB1/Pb5R/1Bn2N1P/5PP1/2Q2R1K b - - 2 32,0.31106091659131185,0.3824319374003374
4r1k1/ppq2pp1/3b3p/4n3/8/1NP1BB1P/PP3PP1/R3R1K1 w - - 4 22,-0.2352199886367522,-0.30656367069888874
2r1r1k1/1pqb1ppp/p3pn2/3p4/3N1P2/2PBQ1P1/PP2RP1P/4R1K1 b - - 3 18,-0.30656367069888874,-0.2352199886367522
r1b1k2r/p3npbp/6p1/1pqp4/3pP3/PB1P4/1BP1NPPP/R2Q1RK1 w kq - 0 15,0.30656367069888874,0.2352199886367522
2br1rk1/p3b1pp/1qp1pp2/3p4/2PpPPN1/1P1P3Q/P2N2PP/3R1RK1 w - - 0 19,-0.09667619375249936,-0.16795149187765976
3r1rk1/pp4pp/2p5/5p2/5q2/2PB1n1P/PP3PP1/3QRRK1 w - - 1 21,0.2788900223087348,0.3500405449559876
3r1rk1/2p2ppp/p2b4/1p1R4/4P1Pq/1BP1K3/PP1B4/R2Q4 b - - 4 22,0.41273857833969546,0.3416114674830253
r6r/pp3pk1/2pq1pp1/5b2/2QPR3/1BP3R1/PP4PP/6K1 b - - 2 24,0.3416114674830253,0.41273857833969546
6RQ/4qp1p/4p1pk/p3P3/Pp6/1b1B3P/5PP1/2r3K1 w - - 3 46,-0.18387610174764402,-0.2549410248700909
r4rk1/p3qppp/bp2pn2/2b5/4P2Q/2Nn1N2/PP1B1PPP/1BKR3R w - - 1 15,0.5386851507047159,0.6096755712525083
2b1r3/p7/1qP3nk/5pp1/2B2p1p/2Q5/Pr2N1PP/2R1R2K b - - 4 27,0.5853377123575758,0.6562706035447635
r6r/1kp5/1p1q4/1p1p1bpp/P2Ppn2/1NQ3B1/2P2PPP/R3R1K1 w - - 0 23,-0.31106091659131185,-0.24019597411532342
2kr3r/p4pp1/1qp4p/n1bnp3/8/3P1P1P/PPPNQ2P/R1B1KB1R w KQ - 3 15,-0.4609876690754385,-0.3902017078923153
2b1r1k1/5ppp/p1pq1n2/2Np4/3P4/RP2rPN1/2P3PP/2Q2RK1 w - - 1 19,0.1785928104923478,0.10784684857514161
rn2kr2/pp2q1bp/2p1b3/4PB1R/P2P1Qp1/2P5/2P3K1/R1B3N1 b q - 2 18,-0.4271315885732764,-0.4978428275267229
r2q1rk1/3n1ppp/pn1P1b2/1p6/3p2b1/1P3N2/PBB2PPP/RN1QR1K1 w - - 1 18,0.259794102595233,0.18913375873018504
5k2/6p1/4pqBp/p1r2p2/2p2R1Q/PbP4P/1P4P1/7K w - - 2 60,-0.470574483450536,-0.5412184954981362
r1b2rk1/p1q1bp1p/1p2p1p1/3n4/2NNP3/1BPQ3P/PP4P1/R4RK1 b - - 0 17,0.3542051981882807,0.283583844009793
nr4rk/3q1p2/BPRppb1p/3P4/4PPp1/4B1P1/1p2Q2P/1R5K w - - 0 35,0.9252020057894451,0.854647510284473
2r5/pp1n1krp/2p1bq2/2P2p2/Q1PPp3/4P1B1/P3BRRP/6K1 b - - 4 28,-0.9245679169659667,-0.8540195482060889
3r2k1/p2rbpp1/1pp1p2p/4Pb2/1PPP4/q1B2N1P/P2RQ1P1/3R3K w - - 5 29,-0.7307207518942483,-0.80123414339692
r1bq3r/ppp3pp/8/3B4/3k4/2p2Q2/PPP2PPP/4R1K1 b - - 0 16,-0.7484433812151391,-0.678112235761185
r1b1k2r/1p2bpp1/p3p2p/4P3/2pP2PP/1q2BN2/1P1Q1PK1/R6R w kq - 0 19,-0.41273857833969546,-0.48296481062574875
r4rk1/pq3pn1/1pp1p1p1/4P1Bp/4Q1PP/5P2/PPP5/3RR1K1 b - - 0 22,-0.9013460839662603,-0.8312369113759659
r4r1k/pp4p1/3N1np1/2P2p1q/1P2p3/P3PnPP/B4PK1/2RQ3R b - - 4 33,-0.7403252947226556,-0.8104113610114686
2bk3r/3nn1N1/rq2pN2/p2p1pQB/1ppP4/2P5/PP4PP/R4RK1 b - - 7 26,-0.5437294263914524,-0.4737136295350062
3r2k1/pb3pbp/5np1/1p6/8/1P1pPN2/PB3PPP/3N1RK1 w - - 2 24,-0.727710970615193,-0.6578079362986798
r5k1/6pp/4p3/1pp1N3/1P5n/4B1qP/4Q1N1/5RK1 b - - 0 27,-0.2694057903655869,-0.19957011729583035
r2q1r1k/2p2ppp/p2b1n2/1p1bp1B1/5P2/1B6/PPQ3PP/3R1RK1 w - - 0 17,-0.19957011729583035,-0.2694057903655869
r4nk1/1p2qr1p/1p1n1p2/1PpPp1p1/P1P1P1PP/3B1RQ1/3B4/R5K1 b - - 0 31,0.3243536628070658,0.3940379717592684
r2qr1k1/pPp2p2/1b1p4/7b/3P3p/1B1Q4/PP3PPP/4RRK1 b - - 0 19,-0.7671943215658641,-0.8368591756309369
r3k3/pq1pr3/Rp1Qn1p1/1Pp1Pp1p/2P2P1P/3RB3/2P2KP1/8 w - - 22 46,0.5361291709629962,0.6057904204214342
3r2k1/2R4p/6p1/7q/P2bpP2/1P1p2P1/6KP/2QR4 b - - 10 40,0.20474784041099475,0.13547201025481523
k1q5/pr5p/1p1nNp2/2pP1n2/P1P4P/2K2P2/5B2/1Q4R1 b - - 4 34,-0.20474784041099475,-0.13547201025481523
r1b2rk1/pp1p4/2n1p3/5ppp/2P1n3/2P1PNB1/PK3PPP/3R1B1R w - - 0 17,-0.20474784041099475,-0.13547201025481523
5rk1/1pp3pp/p3p3/3q4/6Pb/1PP2r1P/2PBQP2/R3KR2 w Q - 7 20,-0.6115936258009953,-0.6808377622836479
r2q3k/pbb3pp/5n2/2p2Q2/2N2P2/2P3P1/PPB1r2P/R1B2RK1 w - - 1 20,-0.80123414339692,-0.8703657795436999
4r1k1/rbp1b2p/1n2p1nB/p2qPpN1/Pp1P4/1N4Q1/1PB2PP1/R4RK1 b - - 1 22,-0.32871807718748874,-0.3978419957234422
r4k1r/1pp1qppp/1p1p1n2/1B1P4/8/7P/PPP2PP1/R2Q1K1R w - - 0 16,-0.259794102595233,-0.32871807718748874
2b1rn2/2r1q1kp/p5pN/3p1pPP/1ppP1P2/4P1R1/PP2N3/1B2Q2K w - - 2 29,-0.6547210127244821,-0.7236006810036242
rnb2rk1/ppp2p2/3p3p/5p1q/3P4/2PB1N1P/P4PP1/R2QR1K1 w - - 0 15,0.5361291709629962,0.46740725531617405
r1b1r1k1/p4ppp/2p3n1/8/3qN3/3B4/PPP3PP/R2Q1R1K w - - 0 19,-0.011459702414758802,0.057152309483297706
2krq3/ppp4p/8/3r4/1RQNn3/8/P1P2PPP/1K1R4 w - - 18 28,-0.5699323379482024,-0.6385218285571213
3r2r1/p1p1nppk/1bp2P1p/3p3N/3PP2q/3Q1P2/PB5P/R5RK b - - 0 25,-0.005730310262847281,0.06283255677234977
6k1/6p1/4p2p/3qPb2/7Q/2Br4/1P3PpP/4R1K1 b - - 1 39,0.5230019390164954,0.45445312093582724
r4rk1/2p2pp1/p2p1q1p/3Pp3/Pp2P1b1/1P3N2/1P3PPP/2RQ1RK1 b - - 1 16,-0.06850289625109608,0.0
r4rk1/p3n1p1/2p1b2p/n7/1bPq4/1PN2B2/PBQ2P1P/R4KNR b - - 0 23,0.6096755712525083,0.5412184954981362
r1b2rk1/2pnqpbp/1p1p2p1/p1nPp3/2P1P2N/6P1/PPBNQP1P/1RB2RK1 w - - 7 15,-0.005730310262847281,-0.07416246655318336
r4rk1/p2b2p1/2p3Bp/3n3N/1b1R1p1q/8/PPQ2PP1/2B2RK1 b - - 1 21,0.40535388832870806,0.4737136295350062
2Rb1k2/1q3p1Q/4p1n1/3bN3/rp1P1P2/4B3/P5PP/6K1 b - - 3 38,-0.5831939326147108,-0.5148396207365966
4r1k1/1pqr1pp1/pR5p/3p4/1Q1P2P1/P3P3/5PP1/5RK1 w - - 0 29,0.22011371691808373,0.1518112921932187
1R3r1k/p5p1/2p2r1p/4Q3/8/P6P/1P2R1PK/2q5 w - - 14 37,0.1518112921932187,0.22011371691808373
3r2rk/p1pq3p/1pQp1bp1/3P1p2/1P2p3/2P1P2P/P1R2PPB/5RK1 b - - 4 24,0.017187259227091543,0.0854459048889734
3r2k1/4bpN1/p3pn2/1p1q3p/1P3Pn1/P3P2Q/1B4PP/1B3RK1 w - - 0 26,-0.4306524539120807,-0.3624349585280163
8/1p4bk/2n1P1pp/p4q2/2Q1pN2/PP4P1/1B4KP/8 w - - 1 30,0.0286332076067293,0.09667619375249936
2bqnk2/1p1rb1pp/4p3/8/3B4/5BN1/5P1P/Q2R2K1 w - - 8 29,-0.3373469856532258,-0.40535388832870806
1k1r4/1ppr2b1/pq5p/3P3P/Q2PnBp1/6P1/PPR5/1KR5 w - - 0 36,0.40535388832870806,0.3373469856532258
6rk/1ppn1p1p/p2p1n2/P2P1P2/1PB1p2q/2P1NQ2/6PP/6RK w - - 0 29,-0.5511299288164557,-0.6191063392366816
1k1rr3/pbpq1pp1/1pn1pn1p/1Q6/B1PP4/2N2NP1/PP3PP1/2KRR3 b - - 1 16,-0.22517850425063135,-0.15721432458376025
r2q1k2/1p3p2/p2p4/P1pPnNr1/6R1/2PQ2pP/2P3P1/4R1K1 w - - 2 30,0.3373469856532258,0.2694057903655869
3r1rk1/p2n2pp/1p1p4/2pPp3/2P5/PP2PP2/1Bb2NPP/3R1RK1 w - - 1 24,0.0343497770265503,0.10226937257959776
1r3r1k/ppp3pp/2nq4/3p4/3Pn3/1Q2B2P/PP2RPP1/4NRK1 b - - 0 19,-0.04006086854270151,-0.10784684857514161
r1b2rk1/2p2ppp/p2b4/1p6/3P2nq/1BP4P/PP3PP1/RNBQR1K1 w - - 1 15,0.04006086854270151,0.10784684857514161
4rr2/1p2nq1k/p1p1p1pp/P1PpP2n/1P3PQN/2B1P2R/8/2K4R b - - 8 34,0.22517850425063135,0.2928740468512582
r1q2rk1/pb3ppp/1p6/3R2B1/1np4Q/6P1/PP2PPBP/R5K1 w - - 1 16,0.4577348734080491,0.3902017078923153
6rk/4qp2/4bR1P/3pP3/p2P4/1pPQ4/1P3K1r/1B3R2 w - - 6 48,0.6938648565551945,0.6263717808410242
2b2rk1/p1q2pp1/1r1b1n1p/2pP4/N6B/P2B4/5PPP/R2QR1K1 b - - 4 20,0.051463025001402936,0.11895159856359194
1r3rk1/1q2ppbp/6p1/pNppP3/P5P1/1PP2P2/2bNQK1P/R6R b - - 0 22,0.40906205528121764,0.3416114674830253
8/ppp4k/1b2b2p/4Pp2/3q4/3P2BP/1P2Q2K/5R2 w - - 1 39,0.3416114674830253,0.2741639421760361
4rrk1/1p3pp1/p2p3p/3p1q2/1Q1P1Pn1/2P1B3/PP4PP/4RRK1 w - - 3 21,-0.31106091659131185,-0.37849818760649634
2r2rk1/3bn2p/pb1q4/1p1Pp1p1/1P2Pp2/P1N2B2/1N2Q1PP/R4R1K w - - 2 25,-0.31106091659131185,-0.37849818760649634
4r1k1/1bpq1pp1/1p3np1/p2p2Q1/P7/1PP2PB1/2P3PP/4RBK1 w - - 4 23,0.37849818760649634,0.31106091659131185
8/3r2p1/1np4k/4Q3/pp5P/P1P1N3/1q2b3/4R1KR b - - 1 33,-0.9100482756446663,-0.9774378578102249
2k4r/ppq2ppp/2n1p1b1/1Nb4r/8/1Q2B1P1/PP3P1P/R3RBK1 b - - 2 20,0.057152309483297706,0.12447736266026811
r2r4/pp2k1nR/2pp1pq1/4p1p1/3PP3/2P2PB1/PP1Q1PK1/7R w - - 2 29,0.8934102262191056,0.8261189119231764
3r1rk1/1bp1qp2/p2p3p/1p4pn/3QP3/2P3B1/PPN2PPP/R3R1K1 w - - 3 20,0.16795149187765976,0.2352199886367522
r3rq2/1bp2pbk/3p1npp/p1pPp3/2P1P3/1PNN2PP/P2Q1PB1/4RRK1 w - - 0 20,0.2974701352821984,0.23021404987967117
kr1R1bnr/p1p3p1/2p3bp/1Q3p2/1P2p3/1NB3NP/P1P2PP1/5RK1 b - - 0 25,-0.23021404987967117,-0.2974701352821984
5n1r/pp3kpp/1qpb1p2/3p1N2/3P4/2PB2N1/PP2rPPP/1R3RK1 w - - 0 16,0.47990856834710877,0.41273857833969546
2r1rnk1/1b3ppp/p4b2/qp1p4/8/1QN1P1B1/PP3PPP/1BRR2K1 w - - 2 21,0.12998440516513501,0.06283255677234977
r5k1/1n2qpp1/4b2p/1p2p3/1Pp1P2N/2P1QPP1/2B4P/3R2K1 b - - 0 28,0.06283255677234977,0.12998440516513501
2b3k1/4q1pp/8/3nN3/3Q1P2/1R3N2/r5rP/4R2K b - - 1 37,-0.3458426461663308,-0.2788900223087348
1Q6/4r1pk/P6p/2qp1P2/7n/2P1r2P/PPB2R2/5R1K b - - 0 43,0.3940379717592684,0.4609876690754385
4R3/pp3rpk/2n1N1np/5q2/8/B6P/P2Q1PP1/6K1 w - - 5 27,0.24019597411532342,0.17328442191392796
r2q3k/pp3pp1/2p3rp/8/3PQR2/3B2R1/bP4PP/6K1 w - - 2 26,-0.315525038113223,-0.3824319374003374
r3r1k1/p4ppp/1p3n2/2p5/2R1PB2/2qP1Q1P/P5P1/5RK1 b - - 1 19,-0.3824319374003374,-0.315525038113223
r4r2/p1q1np1k/1p4p1/2p2b1p/7Q/3B4/PP3PPP/R3R1K1 w - - 0 21,0.41273857833969546,0.3458426461663308
4rb1r/pkp5/2p5/3qN2p/3P2p1/2R3B1/PP2QPPP/6K1 b - - 4 21,0.6227693196379667,0.5559555267718723
4rr2/pp3p1k/5Ppp/2pBP3/3n1Q2/3R3P/PqP3RK/8 b - - 1 29,-0.2352199886367522,-0.3020333792059105
2b1r3/1k2rp2/p1pp4/1q6/1P2PN2/1Q2R1Pp/P6P/4R2K b - - 2 43,0.5120698216463685,0.578850173049274
r2r2k1/1bq2p2/p3pnpp/1pb5/1P2P3/P1N2N2/3Q1PPP/1BRR2K1 w - - 1 22,0.6153815476837424,0.5486849249421728
2r4r/1p1b1kb1/1q6/pP2pp1p/P1Pp3P/3P2P1/1BN4K/Q3RR2 b - - 1 30,0.48296481062574875,0.4163836214084282
r3r1k1/p4p1p/6p1/n1RP4/q3PP2/3Q1BP1/6KP/2B5 b - - 0 32,0.4163836214084282,0.48296481062574875
r3b1rk/p2nq2p/1b1p1p1B/1p1PpP1N/2p1P2N/2Pn1B1Q/P3R1PK/5R2 w - - 14 35,-0.0798104163124178,-0.146386127634144
2kr4/p1p2p1p/1p2qp2/2p1p3/3rPP2/1P1PQ1P1/P1P4P/2KR1R2 b - - 2 19,-0.146386127634144,-0.0798104163124178
2rr2k1/1b2qppp/p3pb2/8/PpBNQ3/1Pn2N2/1B3PPP/2RR2K1 w - - 1 23,-0.146386127634144,-0.0798104163124178
8/1Q3p2/6pk/1P1Bb2p/4P1qP/5RP1/2r2PK1/8 b - - 8 43,-0.9342946286809711,-0.8677997997158209
r2q1k2/1p3p2/p2p4/P1pP1Nr1/6P1/2P3Q1/2P3P1/4R1K1 b - - 0 31,-0.283583844009793,-0.3500405449559876
r1bkr3/1p3ppp/3p1n2/pPp1q3/2Pn4/2N1N3/P3BPPP/2RQR1K1 w - c6 0 19,0.30656367069888874,0.24019597411532342
6k1/3rqrp1/2p4p/3p1Pp1/1P2pR1P/2B1P2Q/3Pb2K/6R1 w - - 0 41,0.30656367069888874,0.24019597411532342
r3r1k1/pppq1pbp/3p1np1/3P4/2P2P2/2B2N2/PPQ3PP/4RRK1 b - - 2 17,0.0854459048889734,0.1518112921932187
4k1r1/pp1b4/8/2p1Q3/1PP1P2p/5PBq/P6P/3R2K1 b - - 19 45,-0.1518112921932187,-0.0854459048889734
r2rn1k1/1p1qbpp1/2n1p1p1/p1Pp4/3P1B2/2Q2N1P/PP1N1PP1/2R1R1K1 w - - 0 18,0.1518112921932187,0.0854459048889734
2r3k1/pp6/2r1b2p/4Bpp1/1q1PR3/3Q4/1b4PP/1B1NR1K1 b - - 0 27,-0.5853377123575758,-0.6515845401248922
2k4r/pp4p1/2n5/5pq1/8/1P2r1P1/PBP2RQP/R6K w - - 0 28,0.5583365492643649,0.6245780354498127
3rnr2/2p1qp1k/pb4pp/1p1pP3/3P4/4QNNP/PP3PP1/2R2RK1 b - - 3 21,-0.5810314844851668,-0.5148396207365966
r3k2r/1ppnnppp/p2b4/4p1B1/1PB1P3/2P2P2/P1N3PP/R2R1K2 w kq - 4 18,0.5810314844851668,0.5148396207365966
r1b1qrk1/pp6/n6R/1N1pp1P1/1P6/P2B4/2P2P2/Q3K3 b - - 1 21,-0.15721432458376025,-0.09106810307131587
2b2q2/p5pk/1p5p/2prBP2/4R1PP/P3Q3/1PP5/6K1 b - - 0 37,-0.15721432458376025,-0.09106810307131587
8/2q3kp/p4pp1/3p3P/3PrPP1/2pQP1R1/PrR2K2/8 w - - 11 44,-0.44443199910997017,-0.37849818760649634
4rrk1/2p2p1p/3p1np1/p1n3N1/3q1P1P/1PRP1RP1/P1Q3BK/8 w - - 8 26,-0.24514167851707994,-0.31106091659131185
4qr1k/Brp3bp/3pn1p1/p7/Pp2P1R1/1B1P1p1Q/2P2P1P/5R1K w - - 2 31,0.31106091659131185,0.24514167851707994
2r3k1/5p1p/1p2p1q1/p1r5/2P4R/4PQP1/5PK1/7R w - - 2 32,0.31106091659131185,0.24514167851707994
4r1k1/2p1rp1p/2bp2p1/p1p5/P2bPPnq/1PNQ2NP/2P1R1P1/2B2R1K w - - 5 27,-0.09667619375249936,-0.16259459502186754
r2q1rk1/pppb2bp/2np2p1/5p2/2PPp3/1PB2NPP/P3PPB1/R2Q1RK1 w - - 0 15,-0.18913375873018504,-0.2549410248700909
2rq1rk1/pb2bp1p/2n2np1/1Npp4/5B2/P2BPN2/1PQ2PPP/R3K2R w KQ - 0 15,-0.3542051981882807,-0.41999735376162967
1r1q1r1k/pp1n2pp/2p5/3p1b2/5P2/2Q2B1P/PPP3PB/2KRR3 b - - 1 20,-0.41999735376162967,-0.3542051981882807
r4bk1/1bnn3p/3p1pp1/p1pP4/1pP2PPB/1N1B1N2/PP5P/4R1K1 w - - 0 21,0.5486849249421728,0.48296481062574875
1rr3k1/2qbbp2/4p1pp/pp1pP3/3R4/P1PQ1NP1/1P3PP1/1B2R1K1 w - - 0 23,-0.10226937257959776,-0.16795149187765976
5rk1/1pp3pp/1pnpbq2/8/8/rPP1B3/P2QBPPP/R4RK1 w - - 1 16,0.16795149187765976,0.10226937257959776
4rk2/2p3p1/2pp1pRp/2n1rq2/p1b1P2Q/P1N3R1/1PB3PP/6K1 w - - 0 27,-0.6515845401248922,-0.7172180165640413
3rr1k1/6pp/p2p1p2/1pq2P2/2p2BPb/5Q2/PPB3K1/3R4 w - - 0 26,-0.9498122610096239,-0.8841821753792029
4k1r1/pR3pr1/2np3p/8/2B1PP1q/2PQ2Nb/P1P4P/3R3K b - - 2 22,-0.5937299869688506,-0.6593331383423174
2krr3/p1p2n1p/1p2b1p1/2q2p2/1bPp1N2/3P1BQ1/P1P3PP/1RBK3R w - - 4 19,-0.553553391130629,-0.6191063392366816
r1b2rk1/p1p3pp/3q4/2p5/3Pp3/3PnN1P/PP1QNRP1/R5K1 w - - 0 17,0.69005865138236,0.6245780354498127
1r1q4/5pk1/Rp1p2p1/1PpPp3/2N1Pb1p/2P2P1P/6P1/Q5K1 b - - 3 53,-0.2928740468512582,-0.3583366509133987
2br2k1/Q4p2/3r2qp/8/3pP1pP/3N2P1/P1P5/4R1KR w - - 3 25,0.17328442191392796,0.10784684857514161
2kr4/pp3p2/1np3bp/P5p1/1R2P3/2NrP2P/P2NK1P1/5R2 w - - 0 26,0.17328442191392796,0.10784684857514161
r4r1k/pppbq1p1/3p3p/4p1N1/5n1P/1BPPB3/PP1Q1PnR/2K3R1 b - - 3 22,0.32871807718748874,0.3940379717592684
1k2r2r/ppp3p1/5p2/3Rb2P/1q2P1Q1/1PN4P/1PP5/1K3R2 w - - 3 25,0.3940379717592684,0.32871807718748874
b3r2k/4rqp1/p5Rp/1p1P1PQ1/2p4R/P3P3/1P4PP/6K1 w - - 6 33,0.9067734365664225,0.9720888573226747
r5k1/2pr1p1p/p1n3pB/1pbbPP2/6R1/3B2N1/PP4PP/R6K w - - 9 27,-0.1785928104923478,-0.11340784472954135
4r3/p1prbk1p/Ppp2p2/1n4p1/1N1P4/2P1R1B1/1P3PPP/4R1K1 b - - 1 27,-0.8006682817115821,-0.73560329332038
4rbk1/3q1pp1/1n1p4/1p2p3/4P1PN/1BP2Q2/1P3P2/3R2K1 w - - 1 30,0.5853377123575758,0.5203054512846876
4rk2/1b4qp/pp4pN/8/5b2/PBn1B2Q/5PPP/4RK2 b - - 3 30,0.2549410248700909,0.31995597053558095
2r3k1/2p1q2p/1p1pN1p1/1P1Pr2n/2PQp3/p3PpP1/P6P/1K1R3R b - - 4 28,0.8238990531361433,0.8888823684786087
r2q2k1/ppp2pp1/5n1p/2bPB3/3n3Q/2NB4/PP3PPP/R5K1 b - - 0 17,-0.7430844904492607,-0.678112235761185
R6Q/3r4/1p2bpk1/6pp/5P2/6NP/6P1/1q5K w - - 4 48,0.525674444957214,0.4609876690754385
3r2k1/p2q1pp1/1p1rp2p/3b4/3P1P2/P1N3QP/1P1R2P1/4R1K1 b - - 6 27,0.20474784041099475,0.2694057903655869
r2rb1k1/p1p1q1pp/2p1n3/3pPp2/5P2/1PN1B3/P1P2QPP/R4RK1 w - - 3 18,0.18913375873018504,0.12447736266026811
2b1q1k1/6R1/p2r3r/1p1p1p1Q/2pP1N2/4P3/PP6/1B4RK b - - 0 35,-0.12447736266026811,-0.18913375873018504
2r5/3nbpkp/pq2b1p1/1p1pP1Q1/1P6/5P2/P5PP/1BRN1R1K w - - 1 32,-0.3243536628070658,-0.259794102595233
r2q3r/2p2pk1/p2b1p2/1p1R2p1/3Q4/1B3R2/PP4PP/6K1 w - - 8 24,0.3020333792059105,0.36650018641052584
r3q3/pkp5/1bp3r1/7p/7P/1R2BQP1/PP3P2/2R3K1 b - - 0 33,-0.866213677791709,-0.8017969945691463
2r3k1/4qppp/3r4/pP1p4/P3B1n1/1N2P2K/1B2bPP1/1QR1R3 b - - 0 27,0.9356145636091877,0.9999969430004158
2r1r1k1/5pbp/1p2pnp1/1p2N3/1B1PP3/1Q6/P1q2PPP/3RR1K1 w - - 2 24,0.19436526351756808,0.12998440516513501
r4rk1/p3qppp/1p2pn2/2b3B1/4P2Q/2Nb1N2/PP3PPP/2KR3R b - - 1 16,-0.5120698216463685,-0.4478018936336012
r1b2rk1/pp3ppp/2pp2n1/8/4Bq2/1P1P2R1/PBP2PPP/R3Q1K1 b - - 1 18,-0.32871807718748874,-0.26461577034679334
3r1rk1/2pq2pp/p1n1bn2/1pbp2N1/8/1BP1B3/PP3PPP/R2Q1RK1 w - - 0 16,0.32871807718748874,0.26461577034679334
r1b2n1k/pp3pp1/6r1/3Q2B1/BqpP4/4P3/P4PPP/R4RK1 w - - 1 20,0.6794801924483457,0.6153815476837424
3r4/pb1p1k1p/1qnQpr2/1p3p2/P4N2/2P1N1P1/1P3P1P/R4RK1 w - - 3 27,0.6153815476837424,0.6794801924483457
r3k2r/1p2Bppp/p1n5/3q4/3p2b1/3B1N2/PP3PPP/R2QR1K1 b kq - 0 15,-0.578850173049274,-0.5148396207365966
2r5/2r3k1/pbb2qPR/5pN1/1ppN1P2/2P1P1P1/P1R3K1/2Q5 w - - 1 36,-0.30656367069888874,-0.37053240955940814
3q2k1/p4n1p/2b1Q1pB/2p1np2/2Pp4/3B2NP/P4PP1/6K1 w - - 12 32,-0.7297243063930591,-0.7936343930313224
8/p6k/3p4/1b1P1pQ1/q7/2R2NP1/1PP1r3/5K2 w - - 15 43,0.21502007194390482,0.2788900223087348
r5k1/2pq2p1/2pp1p1p/2n1rP2/p1b1P2Q/P1N3RR/1PB3PP/6K1 b - - 1 24,0.20474784041099475,0.14093947857306693
rnb2rk1/ppp2p1p/3q4/3P2b1/2BP4/2P5/PP1N1QPP/R3R1K1 b - - 4 15,0.4341427337636946,0.4978428275267229
3r1rk1/2p3pp/p3b3/1p1PP3/4Bp1q/8/PP3PPP/R1BQ2K1 b - - 0 19,0.4341427337636946,0.4978428275267229
r1br2k1/pp2qpp1/1n2pn1p/4N3/3P1P2/1BN2Q2/PP4PP/2R2RK1 w - - 3 18,0.5148396207365966,0.45114219806583244
3r4/r3nppp/2k1b3/1p1p4/1P1R4/2N3P1/1KP2PBP/3R4 w - - 3 24,0.4341427337636946,0.37053240955940814
k6r/p1q2n2/1pp2Pr1/2p1p2p/4Nn1Q/PBP2R1P/1P1R2P1/7K b - - 2 32,-0.8988799899622971,-0.8352892733558694
r1b3k1/1pr3p1/4p2p/p2pPq2/5PRn/3P3Q/PP1B3P/1K4R1 w - - 2 25,0.5831939326147108,0.6467846269112693
r4r2/p1pk1p1p/q1p2Q1B/2npP3/8/2N5/PPP2PPP/R5K1 b - - 5 18,-0.589570037970575,-0.6531590350172913
